"STAT_ID","STATION_NAME","STATION_ID_ORIG","Country","State","Latitude","Longitude","CoordinateSystem"
"100575","BROAD RUN AT ELMER, MD","1643615","USA","MARYLAND",39.12,-77.48,"NA1983"
"100576","CROMWELL RUN NEAR ATOKA, VA","1643705","USA","VIRGINIA",38.93,-77.80,"NA1983"
"100577","NORTH FORK GOOSE CREEK NEAR LINCOLN, VA","1643800","USA","VIRGINIA",39.09,-77.71,"NA1983"
"100578","BEAVERDAM CREEK NEAR UNISON, VA","1643820","USA","VIRGINIA",39.04,-77.76,"NA1983"
"100580","GREAT SENECA CREEK AT GOSHEN, MD","1644481","USA","MARYLAND",39.20,-77.20,"NA1983"
"100581","POTOMAC R AT GREAT FALLS, MD","1645500","USA","MD",39.00,-77.24,"NA1983"
"100582","DIFFICULT RUN NEAR VIENNA, VA","1645725","USA","VIRGINIA",38.90,-77.31,"NA1983"
"100583","CABIN JOHN CREEK AT ROCKVILLE, MD","1646350","USA","MARYLAND",39.05,-77.15,"NA1983"
"100584","POTOMAC RIVER AT CHAIN BRIDGE, AT WASHINGTON, DC","1646580","USA","VIRGINIA",38.92,-77.11,"NA1983"
"100585","NORTH BRANCH ROCK CREEK NEAR NORBECK, MD","1647720","USA","MARYLAND",39.11,-77.10,"NA1983"
"100586","ROCK CREEK AT SHERRILL DRIVE WASHINGTON, DC","1648000","USA","DISTRICT OF COLUMBIA",38.97,-77.04,"NA1983"
"100587","ROCK CREEK AT JOYCE RD WASHINGTON, DC","1648010","USA","DISTRICT OF COLUMBIA",38.96,-77.04,"NA1983"
"100588","PAINT BRANCH AT COLLEGE PARK, MD","1649200","USA","MARYLAND",39.02,-76.94,"NA1983"
"100589","SLIGO CREEK AT TAKOMA PARK, MD","1650900","USA","MARYLAND",38.98,-77.00,"NA1983"
"100590","FOURMILE RUN AT ARLINGTON, VA","1652370","USA","VIRGINIA",38.86,-77.12,"NA1983"
"100591","ACCOTINK CREEK NEAR ANNANDALE, VA","1654000","USA","VIRGINIA",38.81,-77.22,"NA1983"
"100592","GOSLIN RUN NEAR ADEN, VA","1656102","USA","VIRGINIA",38.61,-77.55,"NA1983"
"100593","KETTLE RUN NEAR NOKESVILLE, VA","1656655","USA","VIRGINIA",38.72,-77.60,"NA1983"
"100594","BULL RUN NEAR CATHARPIN, VA","1656725","USA","VIRGINIA",38.88,-77.57,"NA1983"
"100595","FLAT BRANCH AT MANASSAS PARK, VA","1656772","USA","VIRGINIA",38.78,-77.48,"NA1983"
"100596","CUB RUN AT OLD LEE ROAD NEAR CHANTILLY, VA","1656870","USA","VIRGINIA",38.88,-77.46,"NA1983"
"100597","FLATLICK BRANCH NEAR CHANTILLY, VA","1656920","USA","VIRGINIA",38.86,-77.46,"NA1983"
"100598","WOLF RUN NEAR CLIFTON, VA","1657435","USA","VIRGINIA",38.73,-77.36,"NA1983"
"100599","SOUTH FORK QUANTICO CR NEAR INDEPENDENT HILL, VA","1658500","USA","VIRGINIA",38.58,-77.42,"NA1983"
"100600","NORTH BRANCH CHOPAWAMSIC CREEK NEAR JOPLIN, VA","1659000","USA","VIRGINIA",38.56,-77.42,"NA1983"
"100601","AQUIA CREEK NEAR GARRISONVILLE, VA","1660350","USA","VIRGINIA",38.48,-77.49,"NA1983"
"100602","ST CLEMENT CREEK NEAR CLEMENTS, MD","1661050","USA","MARYLAND",38.33,-76.72,"NA1983"
"100603","RAPPAHANNOCK RIVER NEAR FREDERICKSBURG, VA","1668000","USA","VA",38.32,-77.51,"NA1983"
"100604","PAMUNKEY RIVER NEAR HANOVER, VA","1673000","USA","VA",37.76,-77.33,"NA1983"
"100605","MATTAPONI RIVER NEAR BEULAHVILLE, VA","1674500","USA","VA",37.88,-77.16,"NA1983"
"100606","JAMES RIVER AT CARTERSVILLE, VA","2035000","USA","VA",37.67,-78.08,"NA1983"
"100607","HOLIDAY CREEK NEAR ANDERSONVILLE, VA","2038850","USA","VA",37.41,-78.63,"NA1983"
"100608","APPOMATTOX RIVER AT MATOACA, VA","2041650","USA","VA",37.22,-77.47,"NA1983"
"100609","CYPRESS SWAMP AT CYPRESS CHAPEL, VA","2043500","USA","VIRGINIA",36.62,-76.60,"NA1983"
"100610","NEWLAND CANAL NR LYNCHS CORNER, NC","2043814","USA","NORTH CAROLINA",36.41,-76.39,"NA1983"
"100611","NOTTOWAY RIVER NEAR SEBRELL, VA","2047000","USA","VIRGINIA",36.77,-77.16,"NA1983"
"100612","MILL CR AT RT 684 NR SUNBEAM, VA","2047360","USA","VIRGINIA",36.57,-77.03,"NA1983"
"100613","CYPRESS SWAMP AT SR31 NR DENDRON, VA","2047480","USA","VIRGINIA",37.05,-76.92,"NA1983"
"100614","BLACKWATER RIVER NEAR FRANKLIN, VA","2049500","USA","VIRGINIA",36.76,-76.89,"NA1983"
"100615","MEHERRIN RIVER AT EMPORIA, VA","2052000","USA","VA",36.69,-77.54,"NA1983"
"100616","AHOSKIE CR NEAR POORTOWN, NC","2053490","USA","NORTH CAROLINA",36.28,-77.02,"NA1983"
"100617","DUKE SWAMP NEAR SUNBURY, NC","2053580","USA","NORTH CAROLINA",36.46,-76.63,"NA1983"
"100618","FALLING RIVER BELOW HAT CREEK NR BROOKNEAL, VA","2065000","USA","VIRGINIA",37.08,-78.93,"NA1983"
"100619","ROANOKE (STAUNTON) R AT US HWY 360 NR CLOVER, VA","2067000","USA","VIRGINIA",36.83,-78.66,"NA1983"
"100620","DAN RIVER AT RT 658 AT PACES, VA","2075500","USA","VIRGINIA",36.64,-79.08,"NA1983"
"100621","BANISTER RIVER AT US HWY 360 NR FIVE FORKS, VA","2077050","USA","VIRGINIA",36.74,-78.84,"NA1983"
"100622","HYCO RIVER AT US HWY 58 NEAR OMEGA, VA","2078050","USA","VIRGINIA",36.66,-78.75,"NA1983"
"100623","AARONS CREEK AT RT 604 NEAR NELSON, VA","2078300","USA","VIRGINIA",36.58,-78.71,"NA1983"
"100624","BUFFALO CREEK AT US HWY 58 AT BUFFALO SPRINGS, VA","2078360","USA","VIRGINIA",36.64,-78.64,"NA1983"
"100625","ROANOKE RIVER AT US HWY 58 AT CLARKSVILLE, VA","2079000","USA","VIRGINIA",36.62,-78.71,"NA1983"
"100626","LITTLE JOHNSON CREEK NR CORNWALL, NC","2079182","USA","NORTH CAROLINA",36.51,-78.67,"NA1983"
"100627","ROANOKE RIVER AT ROANOKE RAPIDS, NC","2080500","USA","NORTH CAROLINA",36.46,-77.63,"NA1983"
"100628","ROANOKE RIVER NEAR SCOTLAND NECK NC","2081000","USA","NC",36.20,-77.38,"NA1983"
"100629","TAR RIVER NR BEREA, NC","2081190","USA","NORTH CAROLINA",36.33,-78.76,"NA1983"
"100630","FOUNDRY BRANCH AT MOUTH NEAR OXFORD, NC","2081510","USA","NORTH CAROLINA",36.27,-78.58,"NA1983"
"100631","FISHING CREEK NR OXFORD, NC","2081511","USA","NORTH CAROLINA",36.26,-78.59,"NA1983"
"100632","DEVILS CRADLE CREEK AT SR1412 NEAR ALERT, NC","2082731","USA","NORTH CAROLINA",36.20,-78.23,"NA1983"
"100633","TAR RIVER AT TARBORO, NC","2083500","USA","NORTH CAROLINA",35.89,-77.53,"NA1983"
"100634","PETE MITCHELL SWAMP AT SR1409 NEAR PENNY HILL, NC","2083833","USA","NORTH CAROLINA",35.76,-77.49,"NA1983"
"100635","TYSON CREEK NR FALKLAND, NC","2083891","USA","NORTH CAROLINA",35.68,-77.50,"NA1983"
"100636","CHICOD CR AT SR1760 NEAR SIMPSON, NC","2084160","USA","NORTH CAROLINA",35.56,-77.23,"NA1983"
"100637","DURHAM CREEK AT EDWARD, NC","2084540","USA","NORTH CAROLINA",35.32,-76.87,"NA1983"
"100638","VAN SWAMP NEAR HOKE, NC","2084557","USA","NORTH CAROLINA",35.73,-76.74,"NA1983"
"100639","ALBEMARLE CANAL NR SWINDELL, NC","2084558","USA","NORTH CAROLINA",35.63,-76.72,"NA1983"
"100640","DEEP CREEK NEAR MORIAH, NC","2085430","USA","NORTH CAROLINA",36.24,-78.88,"NA1983"
"100641","CRABTREE CREEK AT US 1 AT RALEIGH, NC","2087324","USA","NORTH CAROLINA",35.81,-78.61,"NA1983"
"100642","WALNUT CREEK AT SUNNYBROOK DRIVE NR RALEIGH, NC","2087359","USA","NORTH CAROLINA",35.75,-78.58,"NA1983"
"100643","SWIFT CREEK NEAR APEX, NC","2087580","USA","NORTH CAROLINA",35.71,-78.75,"NA1983"
"100644","MILL CREEK AT OVERSHOT, NC","2088136","USA","NORTH CAROLINA",35.31,-78.35,"NA1983"
"100645","NEUSE RIVER AT KINSTON, NC","2089500","USA","NORTH CAROLINA",35.25,-77.58,"NA1983"
"100646","NEUSE RIVER NEAR GRAINGERS, NC","2089658","USA","NORTH CAROLINA",35.29,-77.49,"NA1983"
"100647","CONTENTNEA CREEK NEAR LUCAMA, NC","2090380","USA","NORTH CAROLINA",35.69,-78.10,"NA1983"
"100648","CONTENTNEA CREEK NEAR WILSON, NC","2090500","USA","NORTH CAROLINA",35.68,-77.94,"NA1983"
"100649","CONTENTNEA CREEK NR BLACK CREEK, NC","2090504","USA","NORTH CAROLINA",35.66,-77.90,"NA1983"
"100650","CONTENTNEA CREEK NR EVANSDALE, NC","2090519","USA","NORTH CAROLINA",35.64,-77.88,"NA1983"
"100651","CONTENTNEA CREEK AT NC 222 AT STANTONSBURG, NC","2090629","USA","NORTH CAROLINA",35.60,-77.83,"NA1983"
"100652","THE SLOUGH NEAR SAULSTON, NC","2090980","USA","NORTH CAROLINA",35.47,-77.85,"NA1983"
"100653","NAHUNTA SWAMP NEAR SHINE, NC","2091000","USA","NORTH CAROLINA",35.48,-77.80,"NA1983"
"100654","CONTENTNEA CREEK AT HOOKERTON, NC","2091500","USA","NORTH CAROLINA",35.42,-77.58,"NA1983"
"100655","LITTLE CONTENTNEA CREEK NEAR FARMVILLE, NC","2091700","USA","NORTH CAROLINA",35.54,-77.51,"NA1983"
"100656","CONTENTNEA CREEK AT GRIFTON, NC","2091764","USA","NORTH CAROLINA",35.37,-77.44,"NA1983"
"100657","BOLIN CREEK AB FRANKLIN ST NEAR CHAPEL HILL, NC","2097355","USA","NORTH CAROLINA",35.92,-79.03,"NA1983"
"100658","MORGAN CREEK NEAR WHITE CROSS, NC","2097464","USA","NORTH CAROLINA",35.92,-79.11,"NA1983"
"100659","BULL RUN AT NC 29/70 NR JAMESTOWN, NC","2099238","USA","NORTH CAROLINA",35.99,-79.92,"NA1983"
"100660","RICHLAND CREEK NR ARCHDALE, NC","2099480","USA","NORTH CAROLINA",35.94,-79.93,"NA1983"
"100661","HASKETTS CR BELOW SR2149 NEAR CENTRAL FALLS, NC","2100295","USA","NORTH CAROLINA",35.76,-79.78,"NA1983"
"100662","VESTAL CREEK NR ASHEBORO, NC","2100634","USA","NORTH CAROLINA",35.65,-79.77,"NA1983"
"100663","CAPE FEAR R AT LOCK # 1 NR KELLY, NC","2105769","USA","NC",34.40,-78.29,"NA1983"
"100664","YADKIN RIVER AT YADKIN COLLEGE N C","2116500","USA","NC",35.85,-80.38,"NA1983"
"100665","ROCKY RIVER NEAR NORWOOD, N. C.","2126000","USA","NC",35.14,-80.17,"NA1983"
"100666","PEE DEE R NR ROCKINGHAM, NC","2129000","USA","NC",34.94,-79.86,"NA1983"
"100667","PEE DEE RIVER AT PEEDEE, SC","2131000","USA","SC",34.20,-79.54,"NA1983"
"100668","LYNCHES RIVER AT EFFINGHAM, S. C.","2132000","USA","SC",34.05,-79.75,"NA1983"
"100669","SCAPE ORE SWAMP NEAR BISHOPVILLE, S. C.","2135300","USA","SC",34.15,-80.30,"NA1983"
"100670","BLACK RIVER AT KINGSTREE, S.C.","2136000","USA","SC",33.66,-79.83,"NA1983"
"100671","HENRY FORK NR HENRY RIVER, NC","2143000","USA","NORTH CAROLINA",35.68,-81.40,"NA1983"
"100672","JACOB FORK AT RAMSEY, NC","2143040","USA","NORTH CAROLINA",35.59,-81.56,"NA1983"
"100673","INDIAN CREEK NEAR LABORATORY, NC","2143500","USA","NORTH CAROLINA",35.42,-81.26,"NA1983"
"100674","LONG CREEK NR BESSEMER CITY, NC","2144000","USA","NORTH CAROLINA",35.30,-81.23,"NA1983"
"100675","SOUTH FORK CATAWBA RIVER AT MCADENVILLE, NC","2145112","USA","NORTH CAROLINA",35.26,-81.07,"NA1983"
"100676","WATEREE RIVER NR. CAMDEN, SC","2148000","USA","SOUTH CAROLINA",34.24,-80.65,"NA1983"
"100677","SALUDA RIVER NEAR SILVERSTREET, S. C.","2167500","USA","SOUTH CAROLINA",34.18,-81.72,"NA1983"
"100678","SALUDA RIVER NEAR COLUMBIA, SC","2169000","USA","SOUTH CAROLINA",34.01,-81.08,"NA1983"
"100679","CONGAREE RIVER AT COLUMBIA, SC","2169500","USA","SOUTH CAROLINA",33.99,-81.05,"NA1983"
"100680","ROWELL CRK AT DIXIE RD COLUMBIA, SC","2169559","USA","SOUTH CAROLINA",34.05,-80.87,"NA1983"
"100681","GILLS CREEK AT BOYDEN ARBOR RD COLUMBIA, SC","2169560","USA","SOUTH CAROLINA",34.04,-80.92,"NA1983"
"100682","GILLS CREEK AT COLUMBIA, SC","2169570","USA","SOUTH CAROLINA",33.98,-80.97,"NA1983"
"100683","CEDAR CREEK BELOW MYERS CREEK NR HOPKINS, SC","2169670","USA","SOUTH CAROLINA",33.83,-80.86,"NA1983"
"100684","CEDAR CREEK AT CONGAREE NP NEAR GADSDEN, SC","2169672","USA","SOUTH CAROLINA",33.81,-80.82,"NA1983"
"100685","LK MARION-MOULTRIE DIV CANAL(UPPER)NR PINEVILLE,","2170500","USA","SC",33.38,-80.14,"NA1983"
"100686","SANTEE RIVER NR. PINEVILLE, SC","2171500","USA","SC",33.45,-80.15,"NA1983"
"100687","MCTIER CREEK (RD 209) NEAR MONETTA, SC","2172300","USA","SOUTH CAROLINA",33.75,-81.60,"NA1983"
"100688","MCTIER CREEK NEAR NEW HOLLAND, SC","2172305","USA","SOUTH CAROLINA",33.71,-81.60,"NA1983"
"100689","COW CASTLE CREEK NEAR BOWMAN, SC","2174250","USA","SOUTH CAROLINA",33.37,-80.69,"NA1983"
"100690","EDISTO RIVER NR GIVHANS, SC","2175000","USA","SOUTH CAROLINA",33.02,-80.39,"NA1983"
"100691","COOSAWHATCHIE RIVER NR HAMPTON S.C.","2176500","USA","SC",32.83,-81.13,"NA1983"
"100692","COOSAWHATCHIE RIVER NR EARLY BRANCH, SC","2176517","USA","SOUTH CAROLINA",32.69,-80.96,"NA1983"
"100693","TALLULAH RIVER NEAR CLAYTON, GA.","2178400","USA","GA",34.89,-83.53,"NA1983"
"100694","UPPER THREE RUNS NEAR NEW ELLENTON, SC","2197300","USA","SC",33.37,-81.62,"NA1983"
"100695","SAVANNAH RIVER NEAR CLYO, GA","2198500","USA","GA",32.52,-81.26,"NA1983"
"100696","OGEECHEE RIVER NEAR EDEN, GA.","2202500","USA","GA",32.19,-81.41,"NA1983"
"100697","CANOOCHEE RIVER NEAR CLAXTON, GA","2203000","USA","GEORGIA",32.18,-81.88,"NA1983"
"100698","SOUTH RIVER AT BOULDERCREST ROAD AT ATLANTA, GA.","2203800","USA","GEORGIA",33.67,-84.30,"NA1983"
"100699","BIG COTTON INDIAN CR AT GA 138, NR STOCKBRIDGE, GA","2204230","USA","GEORGIA",33.55,-84.17,"NA1983"
"100700","WALNUT CREEK AT AIRLINE ROAD, NEAR MCDONOUGH, GA","2204468","USA","GEORGIA",33.48,-84.09,"NA1983"
"100701","JACKSON CREEK AT LESTER ROAD, NEAR LILBURN, GA","2206314","USA","GEORGIA",33.89,-84.09,"NA1983"
"100702","ALCOVY RIVER AT NEW HOPE ROAD, NEAR GRAYSON, GA","2208150","USA","GEORGIA",33.91,-83.88,"NA1983"
"100703","TOWALIGA RIVER (GA HWY 36) NR JACKSON, GEORGIA","2211430","USA","GEORGIA",33.21,-84.04,"NA1983"
"100704","FALLING CREEK NEAR JULIETTE, GA","2212600","USA","GEORGIA",33.09,-83.72,"NA1983"
"100705","LITTLE TOBESOFKEE CREEK NEAR BOLINGBROKE, GA","2213450","USA","GEORGIA",32.89,-83.89,"NA1983"
"100706","SAVAGE CREEK AT CR 87, NEAR WESTLAKE, GA","2214315","USA","GEORGIA",32.55,-83.49,"NA1983"
"100719","SOUTH PRONG CREEK NEAR HAWKINSVILLE, GA","2215090","USA","GEORGIA",32.24,-83.61,"NA1983"
"100722","TUCSAWHATCHEE CREEK NEAR HAWKINSVILLE, GA","2215100","USA","GEORGIA",32.23,-83.50,"NA1983"
"100723","CEDAR CREEK AT CR 198, NEAR HAWKINSVILLE, GA","2215120","USA","GEORGIA",32.20,-83.58,"NA1983"
"100724","BLUFF CREEK AT LAIDLER ROAD, NEAR FINLEYSON, GA","2215295","USA","GEORGIA",32.14,-83.46,"NA1983"
"100725","HORSE CREEK AT GA 149, NEAR LUMBER CITY, GA","2215375","USA","GEORGIA",31.90,-82.86,"NA1983"
"100726","GUM SWAMP CREEK AT GA 126, NEAR COCHRAN, GA","2215656","USA","GEORGIA",32.40,-83.25,"NA1983"
"100727","ALLIGATOR CREEK NR ALAMO,GA.","2216100","USA","GEORGIA",32.02,-82.69,"NA1983"
"100728","SUGAR CREEK AT CR 194, NEAR TOWNS, GA","2216170","USA","GEORGIA",31.98,-82.78,"NA1983"
"100729","TURNPIKE CREEK NEAR MCRAE, GA","2216180","USA","GEORGIA",31.99,-82.92,"NA1983"
"100730","TURNPIKE CREEK AT GA 149, NEAR MCRAE, GA","2216185","USA","GEORGIA",31.95,-82.85,"NA1983"
"100731","LITTLE MULBERRY RIVER AT GA 211, NR HOSCHTON, GA","2217293","USA","GEORGIA",34.06,-83.78,"NA1983"
"100732","BEECH CREEK AT GA 211, NEAR STATHAM, GA","2217471","USA","GEORGIA",34.02,-83.60,"NA1983"
"100733","MIDDLE OCONEE RIVER NEAR ARCADE, GA","2217475","USA","GEORGIA",34.03,-83.56,"NA1983"
"100734","NORTH OCONEE RIVER AT GA 335, NEAR NICHOLSON, GA","2217646","USA","GEORGIA",34.11,-83.47,"NA1983"
"100735","APALACHEE RIVER NEAR BETHLEHEM, GA","2218700","USA","GEORGIA",33.90,-83.72,"NA1983"
"100736","LITTLE RIVER NEAR EATONTON, GA","2220900","USA","GEORGIA",33.31,-83.43,"NA1983"
"100737","MURDER CREEK NEAR MONTICELLO, GA","2221000","USA","GEORGIA",33.41,-83.66,"NA1983"
"100738","MURDER CREEK BELOW EATONTON, GA","2221525","USA","GEORGIA",33.25,-83.48,"NA1983"
"100739","TURKEY CREEK AT OLD HAWKINSVILLE RD, NR DUDLEY, GA","2223900","USA","GEORGIA",32.57,-83.08,"NA1983"
"100740","ROCKY CREEK NEAR DUDLEY, GA.","2224000","USA","GEORGIA",32.49,-83.14,"NA1983"
"100874","HENDERSON MILL CR (HENDERSON MILL RD) NR CHAMBLEE","2336065","USA","GEORGIA",33.87,-84.25,"NA1983"
"100875","N FK P'TREE CR (SHALLOWFORD RD) NR CHAMBLEE, GA.","2336080","USA","GEORGIA",33.86,-84.28,"NA1983"
"100876","NF PEACHTREE C AT CLAIRMONT RD NR ATLANTA, GA.","2336100","USA","GEORGIA",33.84,-84.31,"NA1983"
"100877","N.F. P'TREE CR TRIB (BUFORD HWY) NR ATLANTA, GA.","2336104","USA","GEORGIA",33.84,-84.32,"NA1983"
"100878","N FORK PTREE CR TRIB (SHADY VALLEY), NR ATLANTA","2336123","USA","GEORGIA",33.82,-84.35,"NA1983"
"100879","NF PEACHTREE C AT LINDBERG DR AT ATLANTA, GA.","2336130","USA","GEORGIA",33.82,-84.35,"NA1983"
"100880","S FORK P'TREE CR (MONTREAL DR) AT CLARKSTON, GA.","2336150","USA","GEORGIA",33.81,-84.24,"NA1983"
"100881","S FORK PTREE CR TRIB (WOOD TR LANE), NR DECATUR","2336176","USA","GEORGIA",33.80,-84.27,"NA1983"
"100882","BURNT FORK CR (HUDSON RD) NR CLARKSTON, GA","2336190","USA","GEORGIA",33.83,-84.26,"NA1983"
"100883","S.F. P'TREE CR TRIB (DESMOND DR) AT DECATUR, GA.","2336207","USA","GEORGIA",33.79,-84.30,"NA1983"
"100884","S.F. P'TREE CR (CLAIRMONT RD) NR DECATUR,GA.","2336212","USA","GEORGIA",33.80,-84.31,"NA1983"
"100885","PEAVINE CREEK (EMORY RD) NR ATLANTA, GA.","2336233","USA","GEORGIA",33.79,-84.32,"NA1983"
"100886","SF PEACHTREE C (LENOX RD) AT ATLANTA, GEORGIA","2336250","USA","GEORGIA",33.80,-84.35,"NA1983"
"100887","TANYARD BRANCH AT COLLIER ROAD, AT ATLANTA, GA","2336295","USA","GEORGIA",33.81,-84.40,"NA1983"
"100888","PEACHTREE CREEK AT ATLANTA, GA","2336300","USA","GEORGIA",33.81,-84.40,"NA1983"
"100889","WOODALL CREEK AT DEFOORS FERRY RD, AT ATLANTA, GA","2336313","USA","GEORGIA",33.82,-84.43,"NA1983"
"100890","NANCY CREEK AT RANDALL MILL ROAD, AT ATLANTA, GA","2336380","USA","GEORGIA",33.85,-84.42,"NA1983"
"100891","PEACHTREE CREEK (RIDGEWOOD RD) AT ATLANTA, GA.","2336420","USA","GEORGIA",33.82,-84.44,"NA1983"
"100892","CHATTAHOOCHEE RIVER AT GA 280, NEAR ATLANTA, GA","2336490","USA","GEORGIA",33.81,-84.48,"NA1983"
"100893","PROCTOR CREEK AT JACKSON PARKWAY, AT ATLANTA, GA","2336526","USA","GEORGIA",33.79,-84.47,"NA1983"
"100894","PROCTOR CREEK AT NORTHWEST DRIVE NEAR ATLANTA","2336529","USA","GEORGIA",33.79,-84.48,"NA1983"
"100895","NICKAJACK CR AT COOPER LAKE DR NR MABLETON, GA.","2336610","USA","GEORGIA",33.84,-84.53,"NA1983"
"100896","NICKAJACK CREEK AT US 78/278, NEAR MABLETON, GA","2336635","USA","GEORGIA",33.80,-84.52,"NA1983"
"100897","UTOY CREEK AT GREAT SOUTHWEST PKWY NR ATLANTA, GA","2336728","USA","GEORGIA",33.74,-84.56,"NA1983"
"100898","SWEETWATER CR (BAKERS BRIDGE RD) NR HIRAM, GA","2336795","USA","GEORGIA",33.79,-84.80,"NA1983"
"100899","MILL CREEK AT MORNING SIDE DR, NEAR HIRAM, GA","2336822","USA","GEORGIA",33.85,-84.75,"NA1983"
"100900","POWDER SPRINGS CR OGLESBY RD, POWDER SPRINGS, GA","2336876","USA","GEORGIA",33.84,-84.67,"NA1983"
"100901","NOSES CREEK AT POWDER SPRINGS RD,POWDER SPRINGS,GA","2336968","USA","GEORGIA",33.85,-84.65,"NA1983"
"100902","OLLEY CREEK AT CLAY ROAD, NEAR AUSTELL, GA","2336986","USA","GEORGIA",33.83,-84.63,"NA1983"
"100903","SWEETWATER CREEK NEAR AUSTELL, GA","2337000","USA","GEORGIA",33.77,-84.61,"NA1983"
"100904","DOG RIVER AT NORTH HELTON ROAD, NEAR WINSTON, GA","2337395","USA","GEORGIA",33.66,-84.87,"NA1983"
"100905","SNAKE CREEK AT HORSLEY MILL ROAD NEAR HULETT","2337486","USA","GEORGIA",33.57,-84.96,"NA1983"
"100906","LITTLE SNAKE CR AT HORSLEY MILL RD NEAR HULETT","2337492","USA","GEORGIA",33.57,-84.93,"NA1983"
"100907","SNAKE CREEK NEAR WHITESBURG, GA","2337500","USA","GEORGIA",33.52,-84.92,"NA1983"
"100908","CHATTAHOOCHEE RIVER NEAR WHITESBURG, GA","2338000","USA","GEORGIA",33.47,-84.90,"NA1983"
"100909","WHOOPING CREEK AT GA 5, NEAR WHITESBURG, GA","2338280","USA","GEORGIA",33.46,-84.99,"NA1983"
"100910","CENTRALHATCHEE CR ARMSTRONG MILL RD, CTRLHTCHE, GA","2338375","USA","GEORGIA",33.37,-85.13,"NA1983"
"100911","HILLABAHATCHEE CREEK AT THAXTON RD, NR FRANKLIN,GA","2338523","USA","GEORGIA",33.34,-85.22,"NA1983"
"100912","CHATTAHOOCHEE R AT SR 701 NR ABBOTTSFORD, GA.","2339190","USA","GEORGIA",33.02,-85.16,"NA1983"
"100913","OSELIGEE CREEK AT COUNTY RD 92 NEAR FREDONIA, AL","2339480","USA","ALABAMA",32.92,-85.29,"NA1983"
"100914","CHATTAHOOCHEE RIVER AT WEST POINT, GA","2339500","USA","GEORGIA",32.88,-85.18,"NA1983"
"100915","FLAT SHOAL CREEK AT STOVALL RD NEAR STOVALL, GA","2339935","USA","GEORGIA",32.96,-84.90,"NA1983"
"100916","HOUSE CREEK AT GA 103, NEAR WHITESVILLE, GA","2340282","USA","GEORGIA",32.79,-85.10,"NA1983"
"100917","OSSAHATCHIE CREEK AT DENNY ROAD NEAR CATAULA,GA","2341195","USA","GEORGIA",32.66,-84.83,"NA1983"
"100918","MULBERRY CREEK AT SR 103 NEAR MULBERRY GROVE,GA","2341265","USA","GEORGIA",32.64,-85.05,"NA1983"
"100919","CHATTAHOOCHEE RIVER AT COLUMBUS, GA","2341500","USA","GEORGIA",32.46,-84.99,"NA1983"
"100920","BULL CREEK (CHATTSWORTH RD) NR COLUMBUS, GA","2341535","USA","GEORGIA",32.52,-84.84,"NA1983"
"100921","WERACOBA CR (US 27&280) AT COLUMBUS, GA","2341564","USA","GEORGIA",32.43,-84.96,"NA1983"
"100922","UPATOI CREEK AT SR 357 AT FORT BENNING, GA.","2342070","USA","GEORGIA",32.37,-84.95,"NA1983"
"100923","CHATTAHOOCHEE R AT EDDY BRIDGE AT FORT BENNING","2342111","USA","GEORGIA",32.32,-84.99,"NA1983"
"100924","UCHEE CREEK NEAR FORT MITCHELL, AL.","2342500","USA","ALABAMA",32.31,-85.01,"NA1983"
"100925","NORTH FORK COWIKEE CREEK NEAR GLENVILLE AL","2342920","USA","ALABAMA",32.09,-85.20,"NA1983"
"100926","WALTER F. GEORGE RESERVOIR NEAR FORT GAINES, GA","2343240","USA","GEORGIA",31.62,-85.07,"NA1983"
"100927","ABBIE CREEK BELOW HALEBURG, ALA","2343370","USA","ALABAMA",31.41,-85.09,"NA1983"
"100928","OMUSEE CREEK AT COLUMBIA AL","2343750","USA","ALABAMA",31.28,-85.11,"NA1983"
"101234","BEAVER CREEK NEAR AVOCA BELOW BRISTOL, TN","3478592","USA","TENNESSEE",36.53,-82.24,"NA1983"
"101235","WATAUGA RIVER NEAR WATAUGA POINT, TN","3483960","USA","TENNESSEE",36.33,-82.27,"NA1983"
"101236","KNOB CREEK AT AUSTIN SPRINGS","3486667","USA","TENNESSEE",36.37,-82.35,"NA1983"
"101237","HORSE CREEK AT SMOKY VALLEY NEAR KINGSPORT, TN","3487521","USA","TENNESSEE",36.50,-82.56,"NA1983"
"101238","REEDY CREEK AT GIBSONTOWN NEAR KINGSPORT, TN","3487595","USA","TENNESSEE",36.55,-82.54,"NA1983"
"101239","NORTH FORK HOLTON RIVER AT SALTVILLE, VA","3488000","USA","VIRGINIA",36.89,-81.74,"NA1983"
"101240","NORTH FORK HOLSTON RIVER NEAR HAYTER GAP, VA","3488300","USA","VIRGINIA",36.81,-81.92,"NA1983"
"101241","BIG MOCCASIN CREEK AT COLLINSWOOD NEAR HANSONVILLE","3489870","USA","VIRGINIA",36.73,-82.32,"NA1983"
"101242","NORTH FORK HOLSTON RIVER NEAR CLOUD FORD, TN","3490090","USA","TENNESSEE",36.59,-82.60,"NA1983"
"101243","HOLSTON RIVER AT SURGOINSVILLE, TN","3490500","USA","TENNESSEE",36.47,-82.84,"NA1983"
"101244","BIG CREEK NEAR ROGERSVILLE, TN","3491000","USA","TENNESSEE",36.42,-82.95,"NA1983"
"101245","HOLSTON RIVER NEAR KNOXVILLE, TENN.","3495500","USA","TN",36.01,-83.83,"NA1983"
